No.,File Name,Pole ID,Location,Full Address,Latitude,Longitude,GPS Coordinates,Date/Time,Status
23,BRMQ8573.JPG,ETT-0023,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
24,BSAC1151.JPG,ETT-0024,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
25,BSVV3015.JPG,ETT-0025,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
26,BVXT8184.JPG,ETT-0026,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
27,BWHK1080.JPG,ETT-0027,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
28,BYZJ7377.JPG,ETT-0028,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
29,CCHC6189.JPG,ETT-0029,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
30,CFEZ4826.JPG,ETT-0030,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
31,CHXX4480.JPG,ETT-0031,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
32,CIFN6820.JPG,ETT-0032,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
33,CKCL1172.JPG,ETT-0033,"Lawley, Gauteng, South Africa","Ramalepe Street, Elandsfontein, Lawley, Gauteng 1830, South Africa",-26.384188,27.806924,"-26.384188, 27.806924",07/24/2025 03:11 PM GMT+02:00,Extracted
34,CMFB6989.JPG,ETT-0034,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
35,CNPR3546.JPG,ETT-0035,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
36,CPIY3449.JPG,ETT-0036,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
37,CRCM2517.JPG,ETT-0037,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
38,CURY0142.JPG,ETT-0038,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
39,CUZE5708.JPG,ETT-0039,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
40,CVYD6786.JPG,ETT-0040,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
41,CWVA8617.JPG,ETT-0041,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
42,DIVV9861.JPG,ETT-0042,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
43,DLED9593.JPG,ETT-0043,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
44,DMWX1009.JPG,ETT-0044,"Lawley, Gauteng, South Africa","Barracuda Road, Elandsfontein, Lawley, Gauteng 1830, South Africa",-26.390316,27.810644,"-26.390316, 27.810644",07/23/2025 11:02 AM GMT+02:00,Extracted
45,DSSJ8820.JPG,ETT-0045,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
46,DWIS9846.JPG,ETT-0046,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
47,DXGS2451.JPG,ETT-0047,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
48,ECAT6148.JPG,ETT-0048,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
49,EGVZ5387.JPG,ETT-0049,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
50,EJGI5277.JPG,ETT-0050,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
51,EJOW5275.JPG,ETT-0051,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
52,EKVB0045.JPG,ETT-0052,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
53,ELEF5957.JPG,ETT-0053,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
54,ELGT6458.JPG,ETT-0054,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
55,EOCV4425.JPG,ETT-0055,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
56,EOIZ5717.JPG,ETT-0056,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
57,ETTC0277.JPG,ETT-0057,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
58,EWBU1563.JPG,ETT-0058,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
59,EWPN3355.JPG,ETT-0059,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
60,EYVK8258.JPG,ETT-0060,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
61,FCRK6534.JPG,ETT-0061,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
62,FEDH2359.JPG,ETT-0062,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
63,FGYH9883.JPG,ETT-0063,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
64,FKAS6112.JPG,ETT-0064,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
65,FOBP7095.JPG,ETT-0065,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
66,FPRN8261.JPG,ETT-0066,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
67,FPUA8230.JPG,ETT-0067,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
68,FQHP7703.JPG,ETT-0068,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
69,FRZT7746.JPG,ETT-0069,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
70,FSIE6113.JPG,ETT-0070,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
71,FUUK5806.JPG,ETT-0071,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
72,FVNM8623.JPG,ETT-0072,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
73,FWNA8701.JPG,ETT-0073,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
74,FZCN1104.JPG,ETT-0074,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
75,GBBN9148.JPG,ETT-0075,"Lawley, Gauteng, South Africa","Siyabonga Street, Elandsfontein, Lawley, Gauteng 1830, South Africa",-26.378948,27.809967,"-26.378948, 27.809967",07/23/2025 01:56 PM GMT+02:00,Extracted
76,GDJF1059.JPG,ETT-0076,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
77,GFXE6104.JPG,ETT-0077,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
78,GHOQ0380.JPG,ETT-0078,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
79,GPLX1215.JPG,ETT-0079,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
80,GTVE5972.JPG,ETT-0080,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
81,GUFJ6642.JPG,ETT-0081,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
82,GVSQ9506.JPG,ETT-0082,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
83,GXLF7888.JPG,ETT-0083,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
84,GXPW1294.JPG,ETT-0084,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
85,GYRT1650.JPG,ETT-0085,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
86,GZAZ0002.JPG,ETT-0086,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
87,GZZE1257.JPG,ETT-0087,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
88,HEBR8966.JPG,ETT-0088,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
89,HFJW0466.JPG,ETT-0089,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
90,HJTK6524.JPG,ETT-0090,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
91,HNWT8378.JPG,ETT-0091,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
92,HRHV1719.JPG,ETT-0092,"Lawley, Gauteng, South Africa","5th Avenue, Elandsfontein, Lawley, Gauteng 1830, South Africa",-26.382739,27.805834,"-26.382739, 27.805834",07/24/2025 03:35 PM GMT+02:00,Extracted
93,HXDI7619.JPG,ETT-0093,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
94,IHDN2384.JPG,ETT-0094,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
95,IKNO0666.JPG,ETT-0095,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
96,INYM6657.JPG,ETT-0096,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
97,ITSN6013.JPG,ETT-0097,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
98,IWTO6731.JPG,ETT-0098,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
99,IXQJ4199.JPG,ETT-0099,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
100,JBCX2606.JPG,ETT-0100,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
101,JFMR0303.JPG,ETT-0101,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
102,JHBL4173.JPG,ETT-0102,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
103,JICW4677.JPG,ETT-0103,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
104,JIFA6525.JPG,ETT-0104,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
105,JKBX4547.JPG,ETT-0105,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
106,JMGZ5849.JPG,ETT-0106,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
107,JOHX8627.JPG,ETT-0107,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
108,JORC3951.JPG,ETT-0108,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
109,JOXT4885.JPG,ETT-0109,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
110,JQAP0618.JPG,ETT-0110,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
111,JRBO4719.JPG,ETT-0111,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
112,JRES8871.JPG,ETT-0112,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
113,JRJK0074.JPG,ETT-0113,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
114,JTDL8318.JPG,ETT-0114,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
115,JUTQ2605.JPG,ETT-0115,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
116,KBFG9863.JPG,ETT-0116,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
117,KBJL5416.JPG,ETT-0117,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
118,KCNR7774.JPG,ETT-0118,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
119,KFAG2719.JPG,ETT-0119,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
120,KFPC4033.JPG,ETT-0120,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
121,KHXE4166.JPG,ETT-0121,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
122,KPPR4041.JPG,ETT-0122,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
123,KSLO7547.JPG,ETT-0123,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
124,KTRN8339.JPG,ETT-0124,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
125,KTRZ9107.JPG,ETT-0125,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
126,KUJV1094.JPG,ETT-0126,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
127,KXNH1740.JPG,ETT-0127,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
128,KZJG1774.JPG,ETT-0128,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
129,LAIT5665.JPG,ETT-0129,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
130,LAOI2088.JPG,ETT-0130,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
131,LAUZ9813.JPG,ETT-0131,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
132,LCAA3476.JPG,ETT-0132,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
133,LCPN6936.JPG,ETT-0133,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
134,LDVG2848.JPG,ETT-0134,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
135,LEFU9103.JPG,ETT-0135,"Lawley, Gauteng, South Africa","Piranha Crescent, Elandsfontein, Lawley, Gauteng 1830, South Africa",-26.39649,27.813118,"-26.39649, 27.813118",07/23/2025 11:22 AM GMT+02:00,Extracted
136,LGEK4848.JPG,ETT-0136,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
137,LHXN9576.JPG,ETT-0137,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
138,LJOK8305.JPG,ETT-0138,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
139,LJWO4036.JPG,ETT-0139,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
140,LKCO8361.JPG,ETT-0140,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
141,LLJV1719.JPG,ETT-0141,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
142,LLYH5166.JPG,ETT-0142,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
143,LNFJ1362.JPG,ETT-0143,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
144,LNUF3952.JPG,ETT-0144,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
145,LORQ7337.JPG,ETT-0145,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
146,LRJS8723.JPG,ETT-0146,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
147,LUGB2444.JPG,ETT-0147,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
148,LVQS7719.JPG,ETT-0148,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
149,LZMD6695.JPG,ETT-0149,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
150,MEOY2576.JPG,ETT-0150,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
151,MHVE8681.JPG,ETT-0151,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
152,MIHO6036.JPG,ETT-0152,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
153,MITJ8514.JPG,ETT-0153,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
154,MKPF8039.JPG,ETT-0154,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
155,MMSV5273.JPG,ETT-0155,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
156,MNQG8362.JPG,ETT-0156,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
157,MNYP0514.JPG,ETT-0157,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
158,MPLA1520.JPG,ETT-0158,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
159,MPLP6039.JPG,ETT-0159,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
160,MQKV3530.JPG,ETT-0160,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
161,MTKL1685.JPG,ETT-0161,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
162,MUPB9447.JPG,ETT-0162,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
163,MYFJ4833.JPG,ETT-0163,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
164,MZNQ5821.JPG,ETT-0164,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
165,NBAP8668.JPG,ETT-0165,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
166,NDXC1328.JPG,ETT-0166,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
167,NHZW0821.JPG,ETT-0167,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
168,NJOI9127.JPG,ETT-0168,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
169,NKSR0571.JPG,ETT-0169,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
170,NKWG1103.JPG,ETT-0170,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
171,NPQM8530.JPG,ETT-0171,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
172,NQRV6326.JPG,ETT-0172,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
173,NRIH6438.JPG,ETT-0173,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
174,NRLG8531.JPG,ETT-0174,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
175,NTIE7033.JPG,ETT-0175,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
176,NWLG6313.JPG,ETT-0176,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
177,NWMR0749.JPG,ETT-0177,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
178,NYJO1308.JPG,ETT-0178,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
179,NZCB5613.JPG,ETT-0179,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
180,OCBS9373.JPG,ETT-0180,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
181,ODND8736.JPG,ETT-0181,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
182,ODWC0090.JPG,ETT-0182,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
183,OEAH5618.JPG,ETT-0183,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
184,OEBI3834.JPG,ETT-0184,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
185,OLQR7875.JPG,ETT-0185,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
186,ONHR8259.JPG,ETT-0186,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
187,OQME9639.JPG,ETT-0187,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
188,OSEG0763.JPG,ETT-0188,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
189,OTQD9838.JPG,ETT-0189,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
190,OXDW8491.JPG,ETT-0190,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
191,OZXU2615.JPG,ETT-0191,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
192,PBAM8802.JPG,ETT-0192,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
193,PCFN7486.JPG,ETT-0193,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
194,PCUC0627.JPG,ETT-0194,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
195,PEPE9831.JPG,ETT-0195,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
196,PGCF9468.JPG,ETT-0196,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
197,PGCV4444.JPG,ETT-0197,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
198,PIBP1507.JPG,ETT-0198,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
199,PLRF4639.JPG,ETT-0199,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
200,PMNA6651.JPG,ETT-0200,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
201,PMRB1485.JPG,ETT-0201,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
202,POPM1636.JPG,ETT-0202,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
203,PPBN0325.JPG,ETT-0203,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
204,PPNO2972.JPG,ETT-0204,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
205,PRBU0329.JPG,ETT-0205,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
206,PSQY8436.JPG,ETT-0206,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
207,PXFC6466.JPG,ETT-0207,"Lawley, Gauteng, South Africa","2nd Avenue, Elandsfontein, Lawley, Gauteng 1830, South Africa",-26.384564,27.806597,"-26.384564, 27.806597",07/24/2025 03:04 PM GMT+02:00,Extracted
208,PYQN5343.JPG,ETT-0208,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
209,QDHP9454.JPG,ETT-0209,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
210,QEMX6173.JPG,ETT-0210,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
211,QEYO6451.JPG,ETT-0211,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
212,QFBI0536.JPG,ETT-0212,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
213,QGQW6325.JPG,ETT-0213,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
214,QHJM5322.JPG,ETT-0214,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
215,QISB6021.JPG,ETT-0215,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
216,QJTL3972.JPG,ETT-0216,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
217,QPNU3323.JPG,ETT-0217,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
218,QRVR5538.JPG,ETT-0218,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
219,QSJK9547.JPG,ETT-0219,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
220,QTWN6652.JPG,ETT-0220,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
221,QUBF3025.JPG,ETT-0221,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
222,QUEF8227.JPG,ETT-0222,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
223,QWAQ0973.JPG,ETT-0223,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
224,QXMW5588.JPG,ETT-0224,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
225,QYEX8313.JPG,ETT-0225,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
226,RANQ2421.JPG,ETT-0226,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
227,RBDR1618.JPG,ETT-0227,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
228,RBME2613.JPG,ETT-0228,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
229,RCFV2055.JPG,ETT-0229,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
230,RDUR8368.JPG,ETT-0230,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
231,REUZ6322.JPG,ETT-0231,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
232,RGVS8431.JPG,ETT-0232,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
233,RIPS1350.JPG,ETT-0233,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
234,RKQK9913.JPG,ETT-0234,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
235,RLRM6338.JPG,ETT-0235,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
236,RMWI0729.JPG,ETT-0236,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
237,RNFJ1063.JPG,ETT-0237,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
238,RORW7026.JPG,ETT-0238,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
239,RQBM3981.JPG,ETT-0239,"Lawley, Gauteng, South Africa","13 Enoch Street, Elandsfontein, Lawley, Gauteng 1830, South Africa",-26.380007,27.808841,"-26.380007, 27.808841",07/23/2025 02:15 PM GMT+02:00,Extracted
240,RRBU4373.JPG,ETT-0240,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
241,RRVZ4173.JPG,ETT-0241,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
242,RTLP0314.JPG,ETT-0242,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
243,RVUP3831.JPG,ETT-0243,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
244,RYPS9931.JPG,ETT-0244,"Lawley, Gauteng, South Africa",Pending manual extraction,,,,,Pending
